,Date_Time,No,Latitude,Longitude,Altitude,Speed,Heartrate,Cadence,Power
0,2020-09-10 11:21:13,1,53.990314,-1.542089,124.6,11.54,132,95.0,351.0
1,2020-09-10 11:21:14,2,53.990334999999995,-1.541914,124.6,11.65,134,93.0,377.0
2,2020-09-10 11:21:15,3,53.990345999999995,-1.5417370000000001,124.6,11.87,134,96.0,683.0
3,2020-09-10 11:21:16,4,53.990334999999995,-1.5415530000000002,124.8,12.25,134,104.0,755.0
4,2020-09-10 11:21:17,5,53.990276,-1.5414,124.8,12.54,136,107.0,695.0
5,2020-09-10 11:21:18,6,53.990175,-1.541308,125.2,12.68,140,109.0,587.0
6,2020-09-10 11:21:19,7,53.990062,-1.541253,125.4,12.67,144,105.0,501.0
7,2020-09-10 11:21:20,8,53.989955,-1.541204,125.6,12.69,145,101.0,462.0
8,2020-09-10 11:21:21,9,53.989842,-1.541146,125.8,12.65,147,94.0,378.0
9,2020-09-10 11:21:22,10,53.989734999999996,-1.541083,125.8,12.62,147,104.0,340.0
10,2020-09-10 11:21:23,11,53.989627,-1.541017,126.0,12.67,149,106.0,498.0
11,2020-09-10 11:21:24,12,53.98952,-1.540948,126.0,12.86,150,111.0,618.0
12,2020-09-10 11:21:25,13,53.989413,-1.540877,126.2,12.95,151,109.0,333.0
13,2020-09-10 11:21:26,14,53.989306000000006,-1.540807,126.2,12.91,152,101.0,308.0
14,2020-09-10 11:21:27,15,53.989197999999995,-1.5407309999999999,126.4,12.83,153,101.0,274.0
15,2020-09-10 11:21:28,16,53.989091,-1.540657,126.4,12.79,154,98.0,354.0
16,2020-09-10 11:21:29,17,53.988989000000004,-1.540578,126.4,12.77,155,97.0,348.0
17,2020-09-10 11:21:30,18,53.988887,-1.540498,126.4,12.75,156,98.0,325.0
18,2020-09-10 11:21:31,19,53.988780000000006,-1.5404200000000001,126.6,12.71,157,96.0,304.0
19,2020-09-10 11:21:32,20,53.988678,-1.540345,126.6,12.7,157,99.0,348.0
20,2020-09-10 11:21:33,21,53.988576,-1.540269,126.6,12.61,157,91.0,194.0
21,2020-09-10 11:21:34,22,53.988474,-1.540195,126.6,12.46,157,90.0,194.0
22,2020-09-10 11:21:35,23,53.988372,-1.5401209999999999,126.6,12.34,158,83.0,215.0
23,2020-09-10 11:21:36,24,53.98826999999999,-1.5400479999999999,126.6,12.24,158,86.0,212.0
24,2020-09-10 11:21:37,25,53.988174,-1.5399770000000002,126.6,12.2,158,83.0,234.0
25,2020-09-10 11:21:38,26,53.988071999999995,-1.539902,126.8,12.22,158,90.0,269.0
26,2020-09-10 11:21:39,27,53.987975,-1.5398290000000001,126.8,12.29,157,81.0,350.0
27,2020-09-10 11:21:40,28,53.987873,-1.539756,126.8,12.21,157,92.0,146.0
28,2020-09-10 11:21:41,29,53.987777,-1.539685,126.8,12.19,157,87.0,243.0
29,2020-09-10 11:21:42,30,53.987675,-1.539609,126.6,12.34,156,92.0,303.0
30,2020-09-10 11:21:43,31,53.987573,-1.539533,126.4,12.59,156,94.0,278.0
31,2020-09-10 11:21:44,32,53.987466000000005,-1.539479,126.0,12.79,156,94.0,213.0
32,2020-09-10 11:21:45,33,53.987353000000006,-1.5394709999999998,125.8,12.99,155,100.0,339.0
33,2020-09-10 11:21:46,34,53.987235,-1.539509,125.8,13.15,155,98.0,388.0
34,2020-09-10 11:21:47,35,53.98713299999999,-1.53959,126.0,13.05,155,95.0,261.0
35,2020-09-10 11:21:48,36,53.987047,-1.539726,126.2,12.89,155,92.0,296.0
36,2020-09-10 11:21:49,37,53.986988000000004,-1.539891,126.4,12.7,155,94.0,393.0
37,2020-09-10 11:21:50,38,53.986929,-1.5400610000000001,126.8,12.59,154,93.0,393.0
38,2020-09-10 11:21:51,39,53.986881000000004,-1.540235,127.0,12.57,155,98.0,562.0
39,2020-09-10 11:21:52,40,53.986827000000005,-1.540406,127.4,12.58,154,103.0,274.0
40,2020-09-10 11:21:53,41,53.986779000000006,-1.5405790000000001,127.8,12.37,155,101.0,319.0
41,2020-09-10 11:21:54,42,53.986736,-1.54075,128.0,12.19,155,97.0,298.0
42,2020-09-10 11:21:55,43,53.986688,-1.540917,128.4,12.04,155,95.0,446.0
43,2020-09-10 11:21:56,44,53.986644999999996,-1.5410840000000001,128.6,12.0,155,96.0,381.0
44,2020-09-10 11:21:57,45,53.986596,-1.5412489999999999,129.0,11.92,155,97.0,460.0
45,2020-09-10 11:21:58,46,53.986548,-1.541413,129.2,11.87,155,99.0,334.0
46,2020-09-10 11:21:59,47,53.98650500000001,-1.541575,129.6,11.76,156,99.0,430.0
47,2020-09-10 11:22:00,48,53.986456999999994,-1.541736,129.8,11.69,156,97.0,314.0
48,2020-09-10 11:22:01,49,53.986419,-1.541891,130.2,11.24,156,94.0,288.0
49,2020-09-10 11:22:02,50,53.986371,-1.542044,130.4,11.09,157,91.0,270.0
50,2020-09-10 11:22:03,51,53.986328,-1.54219,130.8,10.93,157,90.0,279.0
51,2020-09-10 11:22:04,52,53.986284999999995,-1.5423360000000002,131.0,10.81,157,91.0,323.0
52,2020-09-10 11:22:05,53,53.986242000000004,-1.542483,131.2,10.72,158,94.0,338.0
53,2020-09-10 11:22:06,54,53.9862,-1.542626,131.6,10.65,157,100.0,337.0
54,2020-09-10 11:22:07,55,53.98615699999999,-1.54277,131.8,10.61,158,106.0,460.0
55,2020-09-10 11:22:08,56,53.986114,-1.542916,132.2,10.63,158,106.0,381.0
56,2020-09-10 11:22:09,57,53.986076000000004,-1.5430620000000002,132.4,10.59,158,102.0,353.0
57,2020-09-10 11:22:10,58,53.986033,-1.543207,132.6,10.53,158,92.0,346.0
58,2020-09-10 11:22:11,59,53.98599,-1.543351,133.0,10.45,158,96.0,283.0
59,2020-09-10 11:22:12,60,53.985953,-1.54349,133.2,10.37,159,92.0,371.0
60,2020-09-10 11:22:13,61,53.98591,-1.543633,133.4,10.35,159,95.0,371.0
61,2020-09-10 11:22:14,62,53.985867000000006,-1.54377,133.8,10.31,159,93.0,327.0
62,2020-09-10 11:22:15,63,53.985824,-1.5439129999999999,134.0,10.28,160,95.0,374.0
63,2020-09-10 11:22:16,64,53.985786,-1.544049,134.2,10.24,160,93.0,332.0
64,2020-09-10 11:22:17,65,53.985744,-1.544188,134.6,10.18,160,94.0,322.0
65,2020-09-10 11:22:18,66,53.98570600000001,-1.544324,134.8,10.15,160,94.0,360.0
66,2020-09-10 11:22:19,67,53.985663,-1.544461,135.0,10.11,160,93.0,341.0
67,2020-09-10 11:22:20,68,53.985626,-1.544598,135.4,10.05,160,87.0,301.0
68,2020-09-10 11:22:21,69,53.985588,-1.544735,135.6,9.86,161,105.0,148.0
69,2020-09-10 11:22:22,70,53.98555,-1.544872,135.8,9.82,161,97.0,387.0
70,2020-09-10 11:22:23,71,53.985513,-1.545007,136.2,9.74,161,101.0,256.0
71,2020-09-10 11:22:24,72,53.98546999999999,-1.5451350000000001,136.4,9.67,160,98.0,299.0
72,2020-09-10 11:22:25,73,53.985438,-1.545267,136.6,9.63,161,101.0,318.0
73,2020-09-10 11:22:26,74,53.9854,-1.545395,136.8,9.67,161,102.0,398.0
74,2020-09-10 11:22:27,75,53.985363,-1.545527,137.2,9.71,161,105.0,383.0
75,2020-09-10 11:22:28,76,53.985319999999994,-1.545662,137.4,9.68,161,96.0,307.0
76,2020-09-10 11:22:29,77,53.985282,-1.545795,137.6,9.69,161,91.0,366.0
77,2020-09-10 11:22:30,78,53.98524499999999,-1.545923,137.8,9.65,161,93.0,315.0
78,2020-09-10 11:22:31,79,53.985206999999996,-1.546052,138.2,9.63,161,92.0,327.0
79,2020-09-10 11:22:32,80,53.98517,-1.5461850000000001,138.4,9.57,161,93.0,298.0
80,2020-09-10 11:22:33,81,53.98513199999999,-1.546314,138.6,9.66,161,98.0,420.0
81,2020-09-10 11:22:34,82,53.9851,-1.546446,138.8,9.69,161,97.0,379.0
82,2020-09-10 11:22:35,83,53.985057,-1.546578,139.2,9.79,161,100.0,463.0
83,2020-09-10 11:22:36,84,53.985018999999994,-1.54671,139.4,9.9,162,102.0,442.0
84,2020-09-10 11:22:37,85,53.984976,-1.546844,139.6,9.99,161,102.0,395.0
85,2020-09-10 11:22:38,86,53.984939000000004,-1.546981,140.0,10.02,162,101.0,395.0
86,2020-09-10 11:22:39,87,53.984901,-1.547118,140.2,10.05,162,98.0,334.0
87,2020-09-10 11:22:40,88,53.984857999999996,-1.5472569999999999,140.4,10.01,162,97.0,306.0
88,2020-09-10 11:22:41,89,53.984821,-1.547392,140.8,9.94,161,94.0,346.0
89,2020-09-10 11:22:42,90,53.98478299999999,-1.5475290000000002,141.0,9.93,162,93.0,363.0
90,2020-09-10 11:22:43,91,53.98474,-1.547663,141.2,9.92,162,93.0,357.0
91,2020-09-10 11:22:44,92,53.984703,-1.547799,141.4,9.9,162,93.0,287.0
92,2020-09-10 11:22:45,93,53.984665,-1.5479370000000001,141.8,9.82,161,93.0,325.0
93,2020-09-10 11:22:46,94,53.984628,-1.54807,142.0,9.79,162,92.0,337.0
94,2020-09-10 11:22:47,95,53.984590000000004,-1.548203,142.2,9.75,162,92.0,294.0
95,2020-09-10 11:22:48,96,53.98455799999999,-1.548334,142.6,9.7,162,94.0,402.0
96,2020-09-10 11:22:49,97,53.984515,-1.548469,142.8,9.77,161,100.0,459.0
97,2020-09-10 11:22:50,98,53.984478,-1.548602,143.0,9.86,162,109.0,415.0
98,2020-09-10 11:22:51,99,53.98444,-1.548735,143.2,9.89,162,102.0,326.0
99,2020-09-10 11:22:52,100,53.984402,-1.5488680000000001,143.6,9.89,162,98.0,359.0
100,2020-09-10 11:22:53,101,53.984359999999995,-1.5490030000000001,143.8,9.89,162,95.0,288.0
101,2020-09-10 11:22:54,102,53.984327,-1.549136,144.0,9.86,162,94.0,287.0
102,2020-09-10 11:22:55,103,53.98429,-1.549268,144.2,9.85,162,91.0,301.0
103,2020-09-10 11:22:56,104,53.984246999999996,-1.549404,144.4,9.88,162,91.0,396.0
104,2020-09-10 11:22:57,105,53.984209,-1.5495379999999999,144.6,9.95,162,95.0,417.0
105,2020-09-10 11:22:58,106,53.984171999999994,-1.549674,144.8,9.97,162,97.0,369.0
106,2020-09-10 11:22:59,107,53.984134,-1.549811,145.2,9.91,163,95.0,348.0
107,2020-09-10 11:23:00,108,53.984097,-1.5499450000000001,145.6,9.89,163,96.0,445.0
108,2020-09-10 11:23:01,109,53.984054,-1.550079,145.8,9.88,163,96.0,385.0
109,2020-09-10 11:23:02,110,53.984016000000004,-1.550215,146.2,9.82,163,96.0,382.0
110,2020-09-10 11:23:03,111,53.983979000000005,-1.550351,146.6,9.76,163,98.0,385.0
111,2020-09-10 11:23:04,112,53.983941,-1.550483,147.0,9.71,164,96.0,409.0
112,2020-09-10 11:23:05,113,53.983904,-1.5506149999999999,147.2,9.62,163,93.0,338.0
113,2020-09-10 11:23:06,114,53.98387099999999,-1.550746,147.6,9.48,164,92.0,307.0
114,2020-09-10 11:23:07,115,53.983828,-1.550877,148.0,9.44,164,94.0,436.0
115,2020-09-10 11:23:08,116,53.983796,-1.5510030000000001,148.4,9.44,164,95.0,443.0
116,2020-09-10 11:23:09,117,53.983759,-1.551132,148.6,9.41,164,95.0,399.0
117,2020-09-10 11:23:10,118,53.983727,-1.551258,149.0,9.33,164,94.0,354.0
118,2020-09-10 11:23:11,119,53.983684,-1.551387,149.4,9.3,164,94.0,421.0
119,2020-09-10 11:23:12,120,53.98364599999999,-1.551515,149.8,9.28,165,96.0,417.0
120,2020-09-10 11:23:13,121,53.983614,-1.551642,150.2,9.26,165,97.0,416.0
121,2020-09-10 11:23:14,122,53.983576,-1.551767,150.4,9.26,165,96.0,445.0
122,2020-09-10 11:23:15,123,53.983539,-1.551893,150.8,9.22,165,97.0,382.0
123,2020-09-10 11:23:16,124,53.983506999999996,-1.552019,151.2,9.16,165,96.0,379.0
124,2020-09-10 11:23:17,125,53.98346899999999,-1.552141,151.6,9.11,166,96.0,389.0
125,2020-09-10 11:23:18,126,53.983431,-1.552263,151.8,9.05,166,95.0,374.0
126,2020-09-10 11:23:19,127,53.983399,-1.5523870000000002,152.2,9.02,166,96.0,399.0
127,2020-09-10 11:23:20,128,53.983367,-1.55251,152.6,9.11,166,99.0,496.0
128,2020-09-10 11:23:21,129,53.98333,-1.552633,153.0,9.14,166,101.0,448.0
129,2020-09-10 11:23:22,130,53.983297,-1.552758,153.2,9.14,166,100.0,428.0
130,2020-09-10 11:23:23,131,53.983259999999994,-1.552883,153.6,9.11,166,99.0,443.0
131,2020-09-10 11:23:24,132,53.983222,-1.553005,154.0,9.13,167,99.0,401.0
132,2020-09-10 11:23:25,133,53.98319,-1.553129,154.4,9.09,167,98.0,416.0
133,2020-09-10 11:23:26,134,53.983157999999996,-1.553252,154.8,9.08,167,97.0,419.0
134,2020-09-10 11:23:27,135,53.983115000000005,-1.553375,155.0,9.06,167,96.0,389.0
135,2020-09-10 11:23:28,136,53.98308299999999,-1.553499,155.4,9.02,167,97.0,421.0
136,2020-09-10 11:23:29,137,53.983051,-1.5536219999999998,155.8,9.02,167,96.0,460.0
137,2020-09-10 11:23:30,138,53.983013,-1.5537450000000002,156.2,9.05,167,97.0,389.0
138,2020-09-10 11:23:31,139,53.982981,-1.55387,156.6,9.02,167,97.0,448.0
139,2020-09-10 11:23:32,140,53.982943000000006,-1.553994,156.8,9.04,167,97.0,440.0
140,2020-09-10 11:23:33,141,53.98290600000001,-1.554115,157.2,9.05,167,98.0,403.0
141,2020-09-10 11:23:34,142,53.982874,-1.554239,157.6,9.0,167,96.0,341.0
142,2020-09-10 11:23:35,143,53.982841,-1.554362,158.0,8.9,168,95.0,372.0
143,2020-09-10 11:23:36,144,53.982804,-1.554482,158.4,8.86,167,92.0,411.0
